분류,장소명,카카오맵_장소명,위도,경도,주소
박물관/전시관/미술관,자연사랑미술관,자연사랑 가시리전시장,33.3554298535058,126.771612285421,제주특별자치도 서귀포시 표선면 가시리 1924
박물관/전시관/미술관,제주놀라운트릭아이미술관,놀라운트릭아이미술관,33.3472078861678,126.357400195513,제주특별자치도 제주시 한림읍 금악리 산 30-12
박물관/전시관/미술관,제주도립미술관,제주도립미술관,33.4525846506737,126.489644694081,제주특별자치도 제주시 연동 680-7
박물관/전시관/미술관,제주특별자치도립기당미술관,기당미술관,33.2448885811233,126.551197054008,제주특별자치도 서귀포시 서홍동 621
박물관/전시관/미술관,제주현대미술관,제주현대미술관,33.3396627899718,126.265589326795,제주특별자치도 제주시 한경면 저지리 2114-63
박물관/전시관/미술관,건강과성박물관,건강과성박물관,33.2548991358888,126.346663028367,제주특별자치도 서귀포시 안덕면 감산리 1404
박물관/전시관/미술관,국립제주박물관,국립제주박물관,33.5135962890802,126.548876058666,제주특별자치도 제주시 건입동 261
박물관/전시관/미술관,그리스신화박물관,그리스신화박물관,33.34861301710886,126.35713527034747,제주특별자치도 제주시 한림읍 금악리 산 30-12
박물관/전시관/미술관,돌거북이수석박물관,봉황솟대박물관,33.3157592514299,126.262490942858,제주특별자치도 제주시 한경면 청수리 20-1
박물관/전시관/미술관,믿거나말거나박물관,믿거나말거나박물관,33.251222299738,126.41281789446,제주특별자치도 서귀포시 색달동 2864-2
박물관/전시관/미술관,박물관은살아있다,박물관은살아있다 인사동점,37.5717935364132,126.987276534799,서울 종로구 인사동 43
박물관/전시관/미술관,본태박물관,본태박물관,33.30377089594179,126.39247966305703,제주특별자치도 서귀포시 안덕면 상천리 380
박물관/전시관/미술관,봉황솟대박물관,봉황솟대박물관,33.3157592514299,126.262490942858,제주특별자치도 제주시 한경면 청수리 20-1
박물관/전시관/미술관,세계조가비박물관,세계조가비박물관,33.2474433906243,126.551583169735,제주특별자치도 서귀포시 서홍동 557-1
박물관/전시관/미술관,신영영화박물관무비스타,제주신영영화박물관,33.274346868076,126.704251956614,제주특별자치도 서귀포시 남원읍 남원리 2380
박물관/전시관/미술관,아프리카박물관,아프리카박물관,33.2397404420999,126.429349322823,제주특별자치도 서귀포시 대포동 1833
박물관/전시관/미술관,제주세계자연유산센터,제주 세계자연유산센터,33.4568843697606,126.714721300904,제주특별자치도 제주시 조천읍 선흘리 478
박물관/전시관/미술관,제주교육박물관,제주교육박물관,33.4946731533432,126.537972321229,제주특별자치도 제주시 이도2동 539-14
박물관/전시관/미술관,제주도민속자연사박물관,제주특별자치도 민속자연사박물관,33.5063444077675,126.531526116804,제주특별자치도 제주시 일도2동 996-1
박물관/전시관/미술관,제주돌문화공원,제주돌문화공원,33.4482182362494,126.659063612562,제주특별자치도 제주시 조천읍 교래리 산 119
박물관/전시관/미술관,제주세계성문화박물관,제주월드컵경기장 세계성문화박물관,33.2457753846018,126.508172822448,제주특별자치도 서귀포시 법환동 914
박물관/전시관/미술관,제주유리박물관,제주유리박물관,33.2785417246746,126.370157858943,제주특별자치도 서귀포시 상예동 4303
박물관/전시관/미술관,제주테지움,테디베어 사파리,33.41248457636456,126.39339449161446,제주특별자치도 제주시 애월읍 소길리 155-114
박물관/전시관/미술관,제주평화박물관,제주평화박물관(2020년8월31일 까지 휴업),33.305643186264,126.24922743186,제주특별자치도 제주시 한경면 청수리 1166
박물관/전시관/미술관,조안베어뮤지엄,조안베어뮤지엄,33.24025246053814,126.4340626860404,제주특별자치도 서귀포시 대포동 1959
박물관/전시관/미술관,초콜릿박물관,초콜릿박물관,33.2570371028569,126.22997067401,제주특별자치도 서귀포시 대정읍 일과리 551-18
박물관/전시관/미술관,테디베어뮤지엄제주,테디베어뮤지엄 제주점,33.2502959457555,126.412163077718,제주특별자치도 서귀포시 색달동 2889
박물관/전시관/미술관,피규어뮤지엄제주,피규어뮤지엄제주,33.28190640701935,126.35535652107916,제주특별자치도 서귀포시 안덕면 상창리 1875-8
박물관/전시관/미술관,해녀박물관,제주해녀박물관,33.5235892232415,126.863419164091,제주특별자치도 제주시 구좌읍 하도리 3204-1
박물관/전시관/미술관,갓전시관,갓전시관,33.4371922389242,126.670647737929,제주특별자치도 제주시 조천읍 교래리 457-1
박물관/전시관/미술관,고흐의정원,고흐의정원,33.3733756405147,126.843718388284,제주특별자치도 서귀포시 성산읍 삼달리 1184
박물관/전시관/미술관,방림원,방림원,33.3371448866613,126.268536370405,제주특별자치도 제주시 한경면 저지리 2120-91
박물관/전시관/미술관,서귀포천문과학문화관,서귀포천문과학문화관,33.2888660886444,126.460424546275,제주특별자치도 서귀포시 하원동 산 70
박물관/전시관/미술관,서복전시관,서복전시관,33.2449111941953,126.570888925309,제주특별자치도 서귀포시 서귀동 102-3
박물관/전시관/미술관,아쿠아플라넷제주,한화아쿠아플라넷 제주,33.4330536347133,126.927879232127,제주특별자치도 서귀포시 성산읍 고성리 127-1
박물관/전시관/미술관,제주추사관,제주추사관,33.2499729906705,126.278221336275,제주특별자치도 서귀포시 대정읍 안성리 1661-1
박물관/전시관/미술관,제주국제평화센터,제주국제평화센터,33.2453096198295,126.421703336379,제주특별자치도 서귀포시 중문동 2574-1
박물관/전시관/미술관,제주통일관,제주통일관,33.506713004992,126.53077076697,제주특별자치도 제주시 일도2동 968-2
박물관/전시관/미술관,캐릭파크,캐릭파크,33.4795569901958,126.700565542361,제주특별자치도 제주시 조천읍 선흘리 2013-2
박물관/전시관/미술관,트랜스포머오토봇얼라이언스,제주신화월드 트랜스포머오토봇얼라이언스,33.30266572151085,126.31715275679906,제주특별자치도 서귀포시 안덕면 서광리 산 24-15
박물관/전시관/미술관,하멜상선전시관,하멜상선전시관,33.2333100298547,126.313702373263,제주특별자치도 서귀포시 안덕면 사계리 116-7
박물관/전시관/미술관,한국야구명예전당,한국야구명예의전당,33.2605520755556,126.498448371315,제주특별자치도 서귀포시 강정동 1479-1
박물관/전시관/미술관,헬로키티아일랜드,헬로키티아일랜드,33.2899533427622,126.352070256762,제주특별자치도 서귀포시 안덕면 상창리 1963-2
산업,넥슨컴퓨터박물관,넥슨컴퓨터박물관,33.4717513138735,126.484979586782,제주특별자치도 제주시 노형동 86
산업,맥파이브루어리,맥파이 양조장&탭룸,33.5032053972907,126.617177861619,제주특별자치도 제주시 회천동 1309
산업,신화워터파크,신화워터파크,33.30607049133698,126.31540500548593,제주특별자치도 서귀포시 안덕면 서광리 산 24
산업,신화테마파크,신화테마파크,33.3047588776712,126.315282111642,제주특별자치도 서귀포시 안덕면 서광리 산 35-20
산업,정석항공관,정석 항공관 주차장1,33.3923249137821,126.724068450235,제주특별자치도 서귀포시 표선면 가시리 산 52-4
산업,제주맥주,브라운탭 제주중문수제맥주,33.25095014190904,126.43325223934114,제주특별자치도 서귀포시 중문동 1884-5
산업,플레이케이팝,플레이케이팝 별이빛나는밤에,33.2495183693058,126.413228469134,제주특별자치도 서귀포시 색달동 2864-36
